rainfall,slope,road_quality,visibility,traffic,historical_incidents,road_type,elevation,temperature,wind_speed,risk
0.0,17.97,1.48,9.48,0.281,3,rural_hill_road,963.4,22.1,15.2,MEDIUM
0.0,6.97,4.48,11.39,0.068,6,national_highway,324.9,30.3,16.8,LOW
12.64,1.06,4.08,2.39,0.535,0,national_highway,168.6,29.4,18.1,MEDIUM
7.53,5.99,4.24,1.91,0.441,0,national_highway,82.7,34.1,13.6,LOW
0.0,2.14,2.16,9.56,0.398,0,state_highway,307.0,27.0,13.6,LOW
0.0,9.14,4.1,0.81,0.14,1,national_highway,1455.0,18.9,8.4,LOW
0.0,1.44,4.54,11.55,0.568,2,national_highway,1342.9,15.5,22.4,LOW
0.0,9.02,3.61,5.57,0.6,1,national_highway,1398.8,16.9,17.8,LOW
4.7,4.03,4.58,9.21,0.345,0,national_highway,1357.8,20.0,8.0,LOW
7.76,21.14,2.5,4.66,0.789,1,rural_hill_road,1032.9,19.3,12.9,HIGH
2.6,11.14,3.16,4.18,0.583,0,rural_hill_road,751.8,28.0,2.8,MEDIUM
0.0,7.84,3.74,8.26,0.165,2,state_highway,301.2,28.3,25.9,LOW
1.51,10.37,3.05,8.46,0.739,1,state_highway,1774.3,21.5,17.1,MEDIUM
19.63,10.89,3.8,1.84,0.732,1,national_highway,1263.8,20.0,4.2,HIGH
0.0,17.77,1.78,8.8,0.787,1,rural_hill_road,760.0,23.9,11.4,MEDIUM
0.0,9.45,3.25,5.11,0.265,1,national_highway,1499.5,16.3,26.9,LOW
2.71,1.02,4.15,7.8,0.369,2,national_highway,822.4,26.3,36.0,LOW
8.86,11.55,2.49,2.98,0.608,1,state_highway,491.7,20.1,12.5,HIGH
0.0,15.81,2.66,9.31,0.297,1,state_highway,1320.5,24.6,3.9,MEDIUM
0.0,7.24,4.54,0.54,0.495,1,national_highway,1207.2,22.0,33.9,MEDIUM
9.45,3.86,3.01,4.57,0.484,0,national_highway,1095.4,16.6,24.9,MEDIUM
0.0,9.37,4.89,0.4,0.491,1,national_highway,1235.7,23.2,42.5,MEDIUM
2.05,12.91,3.2,2.04,0.66,4,state_highway,1661.7,19.7,12.6,HIGH
0.0,11.46,3.94,7.85,0.493,2,national_highway,414.4,29.0,31.0,LOW
11.32,9.03,3.16,2.62,0.121,2,national_highway,1048.5,24.8,11.2,MEDIUM
6.25,4.81,5.0,4.23,0.179,1,national_highway,114.0,26.6,32.0,LOW
0.0,24.79,3.0,8.88,0.121,1,rural_hill_road,2573.0,12.6,28.5,HIGH
0.0,23.71,2.27,5.37,0.264,1,rural_hill_road,1009.4,23.9,16.9,HIGH
0.0,21.57,3.08,7.51,0.593,2,rural_hill_road,1222.3,22.9,9.9,HIGH
0.0,11.98,3.99,8.28,0.148,3,state_highway,589.9,19.8,16.6,LOW
0.0,12.88,1.94,8.57,0.174,1,rural_hill_road,856.4,23.5,9.6,MEDIUM
1.99,9.45,4.02,2.9,0.586,0,national_highway,1434.1,19.9,25.6,LOW
0.0,7.86,4.11,10.18,0.255,1,national_highway,309.0,25.6,10.3,LOW
8.98,9.79,2.72,2.7,0.212,1,state_highway,1115.9,24.2,3.5,MEDIUM
0.0,23.18,3.26,4.28,0.506,1,rural_hill_road,790.2,25.7,10.5,MEDIUM
0.0,5.68,2.66,9.16,0.336,0,state_highway,621.7,20.9,22.3,LOW
1.11,11.6,4.0,9.59,0.13,2,rural_hill_road,1614.1,23.6,22.0,MEDIUM
0.0,4.65,4.33,6.52,0.363,2,national_highway,660.3,29.5,9.4,LOW
0.37,7.25,2.07,7.45,0.234,1,rural_hill_road,2017.4,14.5,18.9,MEDIUM
0.0,6.77,4.48,8.84,0.108,1,national_highway,1413.6,20.7,19.2,LOW
0.0,8.81,4.31,7.84,0.519,0,national_highway,1247.0,19.1,12.9,LOW
0.0,3.73,4.07,11.42,0.096,2,national_highway,1279.6,19.9,5.0,LOW
0.0,5.28,4.65,1.62,0.539,2,state_highway,1243.9,26.8,5.2,MEDIUM
0.0,17.22,2.93,5.74,0.802,0,state_highway,1768.1,13.9,4.8,MEDIUM
0.85,16.33,3.49,9.3,0.378,1,state_highway,1667.9,19.3,2.8,MEDIUM
0.0,24.32,3.11,10.71,0.535,1,rural_hill_road,776.3,27.5,18.2,MEDIUM
0.0,3.29,4.1,8.07,0.362,1,national_highway,1011.4,22.3,4.8,LOW
0.61,6.87,3.61,11.42,0.456,2,national_highway,996.2,18.6,14.7,LOW
0.0,1.08,5.0,11.47,0.566,0,national_highway,90.2,29.0,2.4,LOW
0.0,2.52,4.25,6.82,0.293,3,national_highway,398.8,27.6,24.5,LOW
7.83,11.59,4.05,3.34,0.614,2,national_highway,545.8,28.5,15.7,LOW
0.0,2.59,4.25,11.17,0.106,0,state_highway,1472.9,25.7,19.7,LOW
2.95,11.45,4.34,6.63,0.628,4,national_highway,1464.9,16.6,10.4,MEDIUM
0.0,12.3,1.93,9.88,0.705,3,rural_hill_road,2370.6,14.4,12.1,HIGH
0.0,17.84,2.49,6.79,0.474,2,rural_hill_road,1860.5,21.3,10.3,MEDIUM
0.16,15.53,2.81,2.04,0.295,0,rural_hill_road,2111.8,16.1,28.5,HIGH
31.14,1.46,3.19,1.49,0.075,1,national_highway,99.0,29.3,6.3,MEDIUM
0.0,6.98,3.37,10.89,0.663,2,national_highway,1178.7,20.8,13.0,LOW
0.0,17.61,2.72,5.84,0.444,2,state_highway,1130.2,22.5,23.5,MEDIUM
2.97,5.85,4.8,8.65,0.232,1,state_highway,1704.9,19.5,18.5,LOW
0.0,9.55,4.8,10.84,0.162,1,state_highway,295.5,29.5,7.7,LOW
26.32,16.1,2.92,2.02,0.475,5,state_highway,1406.1,15.6,2.1,HIGH
10.79,5.15,3.22,4.99,0.505,0,state_highway,927.2,23.4,16.4,MEDIUM
0.0,8.96,4.71,4.33,0.521,0,national_highway,1089.9,19.3,7.4,LOW
0.0,4.97,3.59,11.7,0.232,1,national_highway,196.6,31.8,27.7,LOW
0.0,9.64,1.53,8.91,0.36,2,rural_hill_road,1579.4,14.5,21.7,MEDIUM
0.0,22.85,1.9,2.47,0.417,2,rural_hill_road,2441.3,20.1,21.8,HIGH
0.0,9.22,3.09,10.02,0.294,0,state_highway,896.4,21.4,12.8,LOW
19.59,19.4,1.46,2.03,0.258,1,rural_hill_road,2513.5,11.5,6.8,HIGH
0.0,16.64,4.42,1.81,0.183,3,state_highway,1296.3,18.6,5.5,MEDIUM
6.76,13.04,3.31,4.04,0.668,2,state_highway,455.1,22.9,18.7,MEDIUM
15.21,25.41,1.66,1.68,0.538,1,rural_hill_road,886.8,25.8,18.1,HIGH
2.0,18.68,3.26,9.23,0.105,1,rural_hill_road,2172.5,12.4,9.1,HIGH
0.0,11.75,4.25,10.64,0.414,3,state_highway,897.0,24.0,15.5,MEDIUM
7.95,1.93,4.71,2.32,0.572,0,national_highway,1176.8,25.5,5.5,LOW
0.58,9.56,4.77,1.46,0.432,3,national_highway,1356.7,17.7,29.2,LOW
5.14,2.45,3.4,3.72,0.333,1,national_highway,685.6,23.5,14.8,LOW
0.0,3.97,3.57,5.77,0.386,0,national_highway,903.3,29.6,4.9,LOW
0.0,14.98,1.91,6.65,0.546,2,rural_hill_road,1258.6,14.3,5.1,MEDIUM
0.0,1.19,2.7,1.95,0.44,0,national_highway,1274.8,24.8,5.9,LOW
0.0,8.42,3.92,8.11,0.47,0,state_highway,293.7,29.1,8.0,LOW
0.0,10.26,2.95,9.01,0.352,1,state_highway,650.0,22.5,20.8,LOW
9.9,7.99,4.96,1.68,0.379,0,national_highway,350.2,23.4,4.6,MEDIUM
10.4,6.58,2.08,4.19,0.716,3,rural_hill_road,1479.6,21.8,17.8,HIGH
0.0,10.91,4.35,5.64,0.676,1,national_highway,576.1,22.2,57.2,MEDIUM
9.7,5.1,4.1,3.12,0.633,0,national_highway,623.3,29.1,18.8,MEDIUM
0.0,5.24,4.13,11.02,0.734,1,national_highway,576.7,27.5,9.9,LOW
0.0,12.5,3.67,9.46,0.315,4,state_highway,833.2,26.9,6.7,MEDIUM
0.0,0.64,3.68,7.99,0.33,1,national_highway,354.6,26.6,15.5,LOW
0.0,6.17,4.19,1.42,0.354,1,state_highway,1638.8,15.5,16.7,MEDIUM
3.12,15.1,2.72,10.52,0.555,4,rural_hill_road,1664.0,19.1,21.6,HIGH
1.33,5.82,3.19,12.0,0.69,0,national_highway,1124.2,18.9,7.8,LOW
7.08,8.88,3.8,1.51,0.417,1,national_highway,567.7,28.2,12.7,LOW
0.0,7.1,2.78,3.8,0.496,0,state_highway,1137.8,23.0,11.4,LOW
1.55,8.92,3.43,1.7,0.373,0,state_highway,1696.6,15.2,8.4,MEDIUM
1.48,11.62,4.51,9.05,0.254,0,national_highway,785.7,23.2,19.3,LOW
0.0,3.78,2.6,1.6,0.667,0,state_highway,1764.5,13.3,16.2,MEDIUM
0.0,1.34,4.28,9.69,0.382,0,national_highway,250.3,26.8,3.3,LOW
0.0,11.41,4.74,8.03,0.739,1,national_highway,732.9,24.1,15.2,LOW
4.16,12.7,2.37,2.97,0.251,4,state_highway,1750.0,18.5,10.1,HIGH
1.04,8.43,5.0,9.49,0.657,1,national_highway,269.4,27.9,5.3,LOW
0.0,6.75,3.69,1.89,0.622,0,national_highway,1241.7,25.0,19.9,LOW
0.0,5.54,3.78,7.94,0.328,1,national_highway,867.4,27.9,28.6,LOW
0.68,11.36,3.36,8.82,0.322,2,state_highway,1426.8,26.3,12.9,LOW
0.0,6.15,3.99,6.0,0.7,1,national_highway,655.1,27.5,14.2,LOW
0.0,7.12,3.94,2.23,0.268,2,national_highway,1372.3,23.6,18.9,LOW
5.15,16.4,3.35,4.08,0.323,6,state_highway,521.2,24.8,6.9,MEDIUM
0.03,11.4,4.38,10.93,0.354,2,national_highway,141.0,29.2,21.3,LOW
0.0,10.39,4.06,1.21,0.25,2,state_highway,1603.9,13.7,30.4,MEDIUM
0.0,7.88,4.51,9.61,0.232,3,national_highway,1120.3,26.5,12.6,LOW
0.0,12.75,3.05,5.53,0.441,1,rural_hill_road,784.3,20.6,53.0,MEDIUM
0.0,9.62,2.05,12.0,0.343,1,state_highway,353.3,23.4,7.4,LOW
0.0,14.45,2.45,7.56,0.36,4,rural_hill_road,2566.9,12.7,9.4,MEDIUM
0.0,25.3,3.51,6.56,0.194,0,rural_hill_road,1969.0,15.2,20.3,MEDIUM
0.69,14.04,4.8,6.36,0.314,0,state_highway,1789.9,18.1,2.0,LOW
0.0,10.66,3.25,6.43,0.231,2,state_highway,756.9,25.9,12.9,MEDIUM
0.0,24.22,2.27,5.64,0.294,4,rural_hill_road,1578.1,19.3,17.4,HIGH
3.42,17.21,2.36,8.57,0.294,1,state_highway,1071.7,20.2,10.1,MEDIUM
5.41,6.58,4.8,4.35,0.278,1,state_highway,957.0,17.9,27.4,LOW
0.0,18.72,3.46,8.43,0.684,4,rural_hill_road,727.4,26.2,15.9,MEDIUM
1.67,12.81,2.37,9.39,0.321,4,rural_hill_road,2065.1,17.6,31.8,HIGH
0.0,6.8,2.2,5.58,0.402,1,rural_hill_road,2551.5,23.2,8.0,MEDIUM
0.0,8.36,3.89,8.09,0.403,1,state_highway,1106.6,19.6,10.5,LOW
0.0,6.35,3.53,6.34,0.534,1,national_highway,1243.0,17.6,10.2,LOW
0.46,4.06,3.62,6.93,0.158,0,national_highway,122.7,31.4,7.3,LOW
2.03,7.51,4.97,6.28,0.131,0,national_highway,534.7,26.3,2.0,LOW
0.0,2.39,4.0,4.67,0.231,0,national_highway,827.8,22.9,17.9,LOW
0.0,17.49,3.25,6.69,0.864,2,rural_hill_road,1281.0,20.6,7.0,MEDIUM
0.0,8.06,2.39,9.52,0.684,0,state_highway,1488.8,22.6,20.2,LOW
0.0,7.25,4.77,6.22,0.395,0,national_highway,483.7,30.8,11.5,LOW
0.0,11.48,3.64,8.3,0.448,1,state_highway,727.6,27.0,8.9,LOW
0.0,6.91,1.87,2.61,0.207,2,rural_hill_road,1502.9,19.4,34.5,MEDIUM
0.0,2.37,3.9,0.73,0.461,1,national_highway,1311.5,23.1,26.2,LOW
0.94,11.86,4.36,8.89,0.67,1,national_highway,892.6,17.2,9.7,LOW
0.0,10.72,2.65,5.49,0.476,1,state_highway,482.9,28.6,22.6,LOW
3.95,1.03,4.5,4.97,0.339,1,national_highway,480.9,25.4,8.1,LOW
0.0,9.57,4.26,4.63,0.176,0,national_highway,1335.6,19.9,49.0,LOW
0.0,10.57,3.17,8.36,0.073,5,national_highway,362.7,19.9,19.8,MEDIUM
3.3,2.73,3.61,9.89,0.282,0,national_highway,1003.3,18.0,6.0,LOW
0.0,12.97,2.76,8.4,0.102,1,state_highway,1217.2,25.2,16.3,MEDIUM
0.0,2.61,4.23,7.01,0.073,0,national_highway,373.3,25.2,4.1,LOW
0.38,11.57,3.95,6.3,0.031,2,national_highway,359.1,29.4,12.8,LOW
0.0,2.93,2.6,7.06,0.434,0,state_highway,1013.9,24.5,13.4,LOW
0.0,11.34,4.41,8.51,0.669,1,national_highway,548.9,19.9,12.7,LOW
0.0,1.67,4.07,6.86,0.096,1,national_highway,218.9,31.9,11.4,LOW
0.0,7.56,3.81,8.76,0.499,1,national_highway,406.0,30.2,7.8,LOW
0.0,11.42,3.71,5.37,0.696,3,national_highway,864.7,26.5,28.4,LOW
6.74,3.83,3.71,4.15,0.47,0,state_highway,1371.9,17.9,21.4,LOW
0.0,1.72,3.21,9.49,0.207,3,national_highway,245.8,27.0,18.1,LOW
0.0,14.63,3.37,8.66,0.434,3,state_highway,1632.2,19.3,1.3,MEDIUM
0.0,6.71,2.47,2.59,0.499,1,rural_hill_road,1547.2,20.0,34.9,MEDIUM
0.0,9.61,3.98,1.99,0.352,2,national_highway,1432.0,19.2,7.3,LOW
0.0,23.01,2.29,9.18,0.111,1,rural_hill_road,1021.1,23.5,12.6,MEDIUM
2.89,9.29,3.36,8.78,0.086,0,national_highway,1445.0,20.0,1.2,LOW
17.36,17.14,2.32,2.11,0.764,6,rural_hill_road,2061.9,17.8,8.1,HIGH
0.0,2.81,2.35,8.37,0.469,1,state_highway,1345.8,19.0,33.3,LOW
0.0,6.91,3.06,6.55,0.156,3,national_highway,540.7,24.9,16.7,LOW
0.0,2.02,2.11,0.64,0.863,0,state_highway,1599.1,19.2,8.8,MEDIUM
5.93,1.83,4.26,2.83,0.286,0,national_highway,990.5,17.7,29.0,LOW
8.27,14.41,4.26,2.1,0.657,5,state_highway,513.4,28.3,29.8,HIGH
0.0,21.78,2.14,7.7,0.567,2,rural_hill_road,825.4,26.5,22.0,HIGH
13.76,7.17,3.89,2.64,0.106,0,national_highway,95.2,24.6,14.7,MEDIUM
0.0,20.83,3.2,9.74,0.562,2,rural_hill_road,1708.2,24.7,18.5,MEDIUM
10.65,9.92,3.2,2.34,0.327,3,national_highway,418.4,28.3,30.3,MEDIUM
0.0,3.31,4.28,7.98,0.618,1,national_highway,931.8,26.2,4.6,LOW
0.0,5.64,2.02,9.5,0.156,2,rural_hill_road,1189.6,19.6,23.3,LOW
0.0,13.4,2.13,1.78,0.787,3,state_highway,1278.2,22.0,20.2,HIGH
18.53,9.86,2.58,0.81,0.375,1,national_highway,1102.2,19.7,23.4,HIGH
0.0,4.36,3.76,7.16,0.471,1,state_highway,254.6,24.7,15.8,LOW
0.0,8.01,4.73,6.4,0.072,2,national_highway,587.0,23.5,12.3,LOW
0.0,4.36,3.27,9.54,0.591,1,state_highway,263.6,35.0,9.4,LOW
8.21,5.12,4.71,4.75,0.625,1,national_highway,1205.4,13.7,23.3,MEDIUM
29.27,12.49,2.7,2.46,0.82,1,rural_hill_road,1085.0,18.9,10.9,HIGH
0.0,13.24,1.99,7.99,0.192,3,rural_hill_road,813.4,26.6,11.6,MEDIUM
5.08,6.19,4.22,3.17,0.455,0,national_highway,1134.2,23.3,12.0,LOW
1.47,7.71,4.76,12.0,0.183,0,national_highway,825.4,17.3,2.5,LOW
0.0,2.16,3.24,9.96,0.164,0,state_highway,1699.8,16.5,10.7,LOW
13.94,3.67,3.07,3.92,0.378,0,national_highway,291.7,25.5,6.8,LOW
0.0,8.75,3.56,8.61,0.677,0,state_highway,1784.3,18.0,19.4,LOW
0.0,3.67,2.39,7.35,0.225,1,national_highway,934.1,19.4,20.7,LOW
2.5,11.5,3.63,9.15,0.541,5,state_highway,635.1,19.9,26.6,MEDIUM
0.13,6.93,3.67,5.61,0.097,1,national_highway,234.6,26.7,29.1,LOW
0.0,8.73,2.71,7.31,0.387,0,rural_hill_road,2522.6,12.7,13.3,MEDIUM
0.0,8.44,3.82,8.72,0.458,1,national_highway,1149.4,24.8,13.9,LOW
4.0,10.89,2.56,2.26,0.422,4,rural_hill_road,1353.9,25.0,6.3,HIGH
0.0,5.19,4.66,7.64,0.495,1,state_highway,1265.3,16.9,8.3,LOW
0.0,25.65,2.99,9.29,0.566,3,rural_hill_road,2390.5,14.0,31.2,HIGH
0.0,8.53,3.84,6.97,0.201,3,state_highway,960.7,22.6,24.4,LOW
0.0,14.26,4.05,1.12,0.237,2,state_highway,1252.4,18.6,16.0,MEDIUM
6.46,7.8,4.13,4.02,0.115,1,national_highway,761.8,19.5,18.8,LOW
0.0,0.57,3.56,9.76,0.342,0,national_highway,869.8,22.0,7.8,LOW
6.14,11.1,3.51,1.65,0.674,1,state_highway,842.0,20.2,22.2,MEDIUM
15.86,11.88,2.94,1.93,0.061,2,state_highway,990.5,22.1,16.2,HIGH
0.0,15.13,2.15,9.79,0.173,4,state_highway,629.2,22.4,14.1,LOW
0.0,14.53,2.22,10.3,0.296,0,rural_hill_road,1892.8,17.0,6.9,MEDIUM
0.0,15.32,1.9,5.13,0.26,2,rural_hill_road,1654.6,21.1,1.9,MEDIUM
19.26,1.06,4.82,1.7,0.519,0,national_highway,332.9,29.5,17.0,MEDIUM
0.42,6.43,3.8,8.89,0.673,0,national_highway,1363.0,21.2,24.0,LOW
5.78,6.48,3.21,3.85,0.462,1,state_highway,365.5,25.0,15.7,LOW
5.75,12.2,2.83,3.46,0.481,2,state_highway,739.0,24.2,2.2,MEDIUM
1.7,11.47,4.16,7.51,0.13,4,national_highway,338.2,34.0,4.0,LOW
1.75,7.69,3.13,5.63,0.299,0,state_highway,1624.1,18.9,21.4,LOW
4.83,7.76,4.2,10.96,0.068,1,national_highway,74.0,21.1,13.4,LOW
0.0,1.63,4.5,8.44,0.503,0,national_highway,468.2,25.1,16.1,LOW
0.0,2.05,4.62,7.36,0.507,2,state_highway,1575.8,22.0,39.5,LOW
13.03,20.1,3.56,3.97,0.672,8,rural_hill_road,916.9,17.9,6.9,HIGH
0.0,24.11,2.81,6.47,0.22,2,rural_hill_road,1785.5,16.5,12.7,MEDIUM
3.6,7.84,3.91,7.23,0.38,2,national_highway,1031.8,18.8,27.6,LOW
0.0,6.22,3.71,10.13,0.411,2,national_highway,1166.1,18.9,12.1,LOW
5.83,4.83,3.99,2.08,0.351,1,national_highway,409.0,26.0,5.4,LOW
0.0,8.62,3.56,8.64,0.109,1,national_highway,895.2,18.9,16.2,LOW
0.0,10.4,4.0,1.26,0.26,2,rural_hill_road,2106.5,16.0,20.1,MEDIUM
0.0,15.07,2.8,6.3,0.645,4,state_highway,611.9,23.7,46.6,MEDIUM
0.0,4.98,3.48,7.75,0.151,0,state_highway,1122.2,16.6,7.3,LOW
0.0,1.2,3.78,8.32,0.323,1,national_highway,176.1,24.6,7.6,LOW
1.79,8.3,4.52,7.01,0.824,1,national_highway,476.5,25.6,16.1,LOW
31.59,14.84,4.01,0.95,0.664,4,state_highway,816.0,26.9,15.3,HIGH
0.0,8.34,3.64,5.22,0.272,1,state_highway,1583.5,17.5,43.1,MEDIUM
0.0,11.44,3.39,8.57,0.153,3,national_highway,663.6,28.1,14.4,LOW
0.0,8.66,3.39,10.0,0.451,0,state_highway,535.8,32.0,3.7,LOW
4.78,17.58,1.83,1.28,0.366,4,rural_hill_road,1277.1,20.0,12.3,HIGH
4.12,5.35,4.59,9.77,0.304,0,national_highway,316.9,23.9,31.7,LOW
0.01,1.53,3.85,10.12,0.745,0,national_highway,1218.3,16.4,20.0,LOW
0.0,6.59,3.31,10.23,0.065,0,national_highway,166.6,33.3,28.7,LOW
9.08,11.72,4.35,1.96,0.242,2,state_highway,745.9,21.2,18.1,HIGH
1.8,12.07,3.13,5.32,0.172,3,state_highway,394.8,25.3,35.2,MEDIUM
6.04,3.49,4.17,2.16,0.26,0,national_highway,363.3,23.1,14.6,LOW
2.5,7.11,3.32,4.35,0.133,0,state_highway,709.7,26.6,7.3,LOW
0.8,25.96,2.33,2.54,0.432,5,rural_hill_road,1845.0,15.5,29.4,HIGH
0.0,2.86,3.11,9.06,0.114,0,state_highway,647.4,23.9,22.5,LOW
0.0,6.0,3.51,8.37,0.041,0,national_highway,506.7,25.4,10.7,LOW
1.62,19.79,3.41,2.7,0.422,4,rural_hill_road,2201.6,15.0,16.4,HIGH
0.73,6.04,4.98,8.02,0.215,0,national_highway,1288.2,26.1,16.5,LOW
0.0,19.75,3.03,0.85,0.361,2,rural_hill_road,2554.2,10.7,30.8,HIGH
2.39,7.25,4.78,6.69,0.314,1,state_highway,659.9,22.2,10.1,LOW
0.0,2.69,3.77,2.49,0.524,0,state_highway,1361.4,22.1,1.4,LOW
0.0,10.79,3.93,7.73,0.33,1,national_highway,597.4,20.5,8.5,LOW
0.0,7.76,4.47,4.62,0.509,0,national_highway,773.9,23.6,4.5,LOW
0.0,1.61,3.14,9.92,0.458,0,national_highway,865.6,20.3,16.3,LOW
0.0,4.4,3.15,6.15,0.2,1,national_highway,1250.2,17.6,15.4,LOW
15.06,5.29,2.38,1.4,0.133,1,state_highway,1516.0,15.3,27.8,HIGH
0.0,8.67,3.51,10.37,0.324,1,state_highway,1014.8,24.7,10.2,LOW
0.0,6.19,4.49,12.0,0.729,0,national_highway,446.8,21.7,24.7,LOW
5.74,15.51,2.94,4.79,0.301,3,state_highway,715.5,23.3,13.8,MEDIUM
0.0,9.28,3.14,0.4,0.555,0,state_highway,1562.0,22.2,9.0,MEDIUM
0.0,13.66,3.29,0.89,0.524,2,state_highway,1522.3,22.6,1.8,MEDIUM
2.52,17.79,3.0,11.85,0.595,1,state_highway,869.8,18.9,11.0,MEDIUM
5.2,7.76,2.76,2.01,0.281,4,rural_hill_road,1918.1,19.1,10.0,HIGH
4.13,12.15,3.1,6.95,0.182,1,state_highway,356.0,25.3,10.4,MEDIUM
9.94,10.27,2.9,4.58,0.454,4,national_highway,1475.0,25.0,10.6,HIGH
20.0,1.16,4.68,0.44,0.192,3,national_highway,558.3,28.8,11.8,MEDIUM
0.0,2.71,4.93,6.8,0.593,2,national_highway,616.6,24.5,9.6,LOW
0.0,2.84,2.72,8.19,0.612,2,national_highway,147.2,26.9,8.0,LOW
0.71,0.81,3.47,7.87,0.547,0,national_highway,912.8,18.5,15.3,LOW
1.09,7.27,2.05,6.71,0.51,0,state_highway,345.9,22.3,32.2,MEDIUM
1.86,10.39,1.18,8.09,0.04,2,rural_hill_road,1045.8,25.8,8.6,MEDIUM
0.0,11.74,4.95,7.08,0.364,2,national_highway,692.6,20.6,14.7,LOW
0.0,25.09,1.9,12.0,0.492,1,rural_hill_road,1698.3,17.6,11.8,HIGH
13.14,3.73,5.0,4.72,0.665,1,national_highway,67.7,29.2,10.8,LOW
0.0,8.6,4.3,9.5,0.562,1,state_highway,1091.8,22.7,9.6,LOW
2.48,10.54,3.85,8.02,0.097,2,national_highway,1153.1,16.8,17.1,MEDIUM
0.0,6.51,2.84,2.19,0.573,0,national_highway,1496.3,20.3,5.1,LOW
9.26,13.1,4.4,1.93,0.605,3,state_highway,503.2,25.5,20.7,HIGH
1.21,9.63,4.28,9.52,0.342,0,national_highway,985.8,29.0,32.3,LOW
0.0,9.96,5.0,9.62,0.462,1,national_highway,939.0,23.9,2.4,LOW
0.0,5.01,4.85,10.34,0.275,2,national_highway,1171.5,21.6,28.9,LOW
0.0,0.94,4.54,7.74,0.527,1,national_highway,938.5,22.5,18.7,LOW
0.0,11.73,4.3,5.55,0.258,1,national_highway,571.5,25.3,16.5,LOW
3.83,9.61,2.74,7.09,0.041,0,state_highway,388.9,31.9,8.6,LOW
0.0,9.4,4.72,6.18,0.524,1,national_highway,1208.2,27.3,27.7,LOW
33.48,10.79,2.16,0.89,0.595,3,rural_hill_road,767.1,26.2,6.4,HIGH
4.11,23.08,2.05,10.62,0.115,3,rural_hill_road,1238.4,14.8,14.1,HIGH
2.25,24.57,2.34,8.73,0.452,0,rural_hill_road,1476.6,19.0,40.0,HIGH
0.0,15.57,1.57,7.32,0.529,1,rural_hill_road,1518.6,20.2,15.9,MEDIUM
5.83,15.44,3.86,2.45,0.211,1,state_highway,1407.2,15.4,8.8,MEDIUM
4.39,9.57,3.47,2.8,0.39,1,state_highway,1068.6,22.3,15.7,MEDIUM
4.16,7.21,2.44,8.33,0.519,1,rural_hill_road,1450.8,20.7,6.7,MEDIUM
0.0,6.29,3.0,10.91,0.359,2,state_highway,357.0,27.7,33.0,LOW
20.37,17.14,2.23,0.53,0.511,4,state_highway,390.7,28.2,7.5,HIGH
7.7,3.89,4.7,2.6,0.298,1,national_highway,1498.8,22.7,7.1,LOW
0.0,7.34,3.48,3.93,0.517,0,national_highway,412.2,23.7,17.7,LOW
0.0,15.55,1.89,2.57,0.338,1,rural_hill_road,1480.5,12.2,14.4,MEDIUM
2.5,24.14,3.31,8.59,0.49,3,rural_hill_road,2545.4,13.2,21.6,HIGH
10.3,11.22,3.66,3.99,0.421,1,national_highway,609.2,27.0,16.0,MEDIUM
0.0,10.48,3.85,6.54,0.508,1,national_highway,595.7,25.5,23.1,LOW
0.0,14.32,4.2,7.0,0.732,0,state_highway,1625.3,16.6,17.7,MEDIUM
0.0,13.66,3.41,3.12,0.262,1,state_highway,1379.0,23.7,18.6,MEDIUM
0.0,7.67,5.0,10.88,0.279,1,national_highway,488.6,25.3,13.1,LOW
0.19,13.28,2.97,9.22,0.054,4,state_highway,1601.6,18.3,14.9,MEDIUM
9.15,10.72,3.54,4.02,0.117,1,national_highway,350.1,31.6,16.0,MEDIUM
11.43,4.0,3.09,2.65,0.592,1,state_highway,211.7,23.8,3.1,MEDIUM
0.0,6.08,2.34,7.19,0.422,4,rural_hill_road,2301.8,12.3,6.9,MEDIUM
0.0,2.12,4.02,3.1,0.116,2,national_highway,1147.7,22.5,8.9,LOW
0.0,9.8,5.0,10.92,0.679,1,national_highway,841.7,25.3,30.7,LOW
0.0,16.38,2.21,1.31,0.402,4,rural_hill_road,1517.0,14.4,31.4,HIGH
3.02,12.51,2.44,9.45,0.292,2,state_highway,1102.8,23.7,15.5,MEDIUM
1.28,7.56,3.18,1.2,0.473,1,rural_hill_road,1770.7,17.0,7.8,MEDIUM
0.0,15.28,3.29,2.67,0.325,0,state_highway,1450.1,24.3,12.3,MEDIUM
0.0,2.43,2.81,8.96,0.818,0,state_highway,1490.0,14.9,23.7,LOW
0.0,9.84,2.15,0.85,0.086,1,rural_hill_road,2183.4,18.5,18.6,MEDIUM
0.0,12.63,4.26,9.5,0.602,2,state_highway,722.0,24.6,18.5,MEDIUM
0.0,7.9,5.0,10.77,0.122,0,national_highway,919.6,23.6,9.1,LOW
0.27,12.08,3.24,7.22,0.357,6,state_highway,882.6,22.9,7.7,MEDIUM
0.0,9.53,3.51,8.76,0.359,0,national_highway,862.3,27.8,18.5,LOW
0.17,15.68,2.68,7.49,0.568,1,state_highway,1330.2,16.3,24.4,MEDIUM
0.0,2.29,3.69,8.9,0.597,1,national_highway,389.3,23.1,36.1,LOW
3.0,13.53,2.71,8.07,0.33,3,rural_hill_road,948.9,21.9,7.5,HIGH
14.02,1.06,3.65,3.66,0.398,0,national_highway,475.0,21.8,20.4,LOW
